Date,Address,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Day,Month,Year,Species_CULEX PIPIENS,Species_CULEX RESTUANS,Species,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,dz,ra,ts,tsra,vcts
2009-07-31,"3700 118th Street, Chicago, IL 60617, USA",T212,41.680946,-87.535198,2,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"3700 118th Street, Chicago, IL 60617, USA",T212,41.680946,-87.535198,1,0,31,7,2009,0,0,CULEX TERRITANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"2400 East 105th Street, Chicago, IL 60617, USA",T128,41.704572,-87.565666,1,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"South Cottage Grove Avenue, Chicago, IL, USA",T102,41.750498,-87.605294,11,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"South Cottage Grove Avenue, Chicago, IL, USA",T102,41.750498,-87.605294,6,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"South Cottage Grove Avenue, Chicago, IL, USA",T102,41.750498,-87.605294,6,0,31,7,2009,1,0,CULEX PIPIENS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"4000 East 130th Street, Chicago, IL 60633, USA",T221,41.659112,-87.538693,1,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,50,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,50,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,2,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,9,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,50,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,33,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,44,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,50,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,16,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,2,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,9,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,17,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,23,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,2,0,31,7,2009,1,0,CULEX PIPIENS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,3,0,31,7,2009,1,0,CULEX PIPIENS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,1,0,31,7,2009,1,0,CULEX PIPIENS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",T900,41.974689,-87.890615,3,0,31,7,2009,0,0,CULEX TERRITANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",T903,41.957799,-87.930995,50,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",T903,41.957799,-87.930995,10,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",T903,41.957799,-87.930995,2,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",T903,41.957799,-87.930995,6,0,31,7,2009,1,0,CULEX PIPIENS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"4800 West Montana Street, Chicago, IL 60639, USA",T222,41.925198,-87.746381,2,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"4800 West Montana Street, Chicago, IL 60639, USA",T222,41.925198,-87.746381,1,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",T223,41.973845,-87.805059,2,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",T223,41.973845,-87.805059,3,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",T225,41.743402,-87.731435,50,1,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",T225,41.743402,-87.731435,33,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",T225,41.743402,-87.731435,27,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",T225,41.743402,-87.731435,50,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",T225,41.743402,-87.731435,42,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",T225,41.743402,-87.731435,10,0,31,7,2009,1,0,CULEX PIPIENS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"East 91st Place, Chicago, IL, USA",T227,41.728495,-87.600963,4,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"East 91st Place, Chicago, IL, USA",T227,41.728495,-87.600963,4,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"East 91st Place, Chicago, IL, USA",T227,41.728495,-87.600963,2,0,31,7,2009,1,0,CULEX PIPIENS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"1700 West Addison Street, Chicago, IL 60613, USA",T224,41.947227,-87.671457,2,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"West Garfield Boulevard, Chicago, IL, USA",T226,41.793818,-87.654234,16,0,31,7,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,"West Garfield Boulevard, Chicago, IL, USA",T226,41.793818,-87.654234,18,0,31,7,2009,0,1,CULEX RESTUANS,1.5,81.5,60.0,71.0,-2.0,54.5,61.5,0.0,6.0,444.0,1913.0,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,0.0,0.0,0.0,0.0,0.0
2009-08-07,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",T002,41.95469,-87.800991,12,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",T002,41.95469,-87.800991,1,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",T046,41.891118,-87.654491,9,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",T046,41.891118,-87.654491,5,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",T046,41.891118,-87.654491,1,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",T048,41.867108,-87.654224,14,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",T048,41.867108,-87.654224,24,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",T048,41.867108,-87.654224,1,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"2200 North Cannon Drive, Chicago, IL 60614, USA",T054,41.921965,-87.632085,6,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"2200 North Cannon Drive, Chicago, IL 60614, USA",T054,41.921965,-87.632085,3,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"2200 North Cannon Drive, Chicago, IL 60614, USA",T054,41.921965,-87.632085,2,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1700 West 95th Street, Chicago, IL 60643, USA",T094,41.720848,-87.666014,17,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1700 West 95th Street, Chicago, IL 60643, USA",T094,41.720848,-87.666014,4,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1700 West 95th Street, Chicago, IL 60643, USA",T094,41.720848,-87.666014,3,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"7500 North Oakley Avenue, Chicago, IL 60645, USA",T148,42.01743,-87.687769,1,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1500 North Long Avenue, Chicago, IL 60651, USA",T153,41.907645,-87.760886,7,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1500 North Long Avenue, Chicago, IL 60651, USA",T153,41.907645,-87.760886,2,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"8900 South Carpenter Street, Chicago, IL 60620, USA",T159,41.732984,-87.649642,3,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"8900 South Carpenter Street, Chicago, IL 60620, USA",T159,41.732984,-87.649642,1,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"8900 South Carpenter Street, Chicago, IL 60620, USA",T159,41.732984,-87.649642,2,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",T011,41.944869,-87.832763,2,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",T011,41.944869,-87.832763,3,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"7200 North Oketo Avenue, Chicago, IL 60631, USA",T016,42.011601,-87.811506,9,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"5800 North Western Avenue, Chicago, IL 60659, USA",T028,41.986921,-87.689778,4,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"5800 North Western Avenue, Chicago, IL 60659, USA",T028,41.986921,-87.689778,2,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",T031,41.801498,-87.763416,5,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",T031,41.801498,-87.763416,3,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",T031,41.801498,-87.763416,3,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",T033,41.906638,-87.701431,13,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",T033,41.906638,-87.701431,2,0,7,8,2009,0,1,CULEX RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",T033,41.906638,-87.701431,2,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"South Vincennes Avenue, Chicago, IL, USA",T089,41.723195,-87.64997,1,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",T090,41.868077,-87.666901,7,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",T090,41.868077,-87.666901,1,0,7,8,2009,1,0,CULEX PIPIENS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
2009-08-07,"4200 West 127th Street, Alsip, IL 60803, USA",T135,41.662014,-87.724608,6,0,7,8,2009,1,1,CULEX PIPIENS/RESTUANS,1.5,74.0,65.5,70.0,-2.0,59.0,63.0,0.0,5.0,451.0,1904.0,0.28,29.384999999999998,30.085,6.85,15.0,7.5,0.0,1.0,0.0,0.0,0.0
