WnvPresent,Species_CULEX PIPIENS,Species_CULEX RESTUANS,Row_count,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60,cluster_61,cluster_62,Station,Tmin,Tavg,Depart,DewPoint,Heat,Sunrise,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,dz,ra,ts,tsra,vcts
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,55.5,62.25,-0.25,55.0,3.25,421.5,0.005,29.035,29.715000000000003,5.9999999999999964,26.75,7.975000000000003,0.5,0.0,0.0,0.0,0.0
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,55.5,62.25,-0.25,55.0,3.25,421.5,0.005,29.035,29.715000000000003,5.9999999999999964,26.75,7.975000000000003,0.5,0.0,0.0,0.0,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,50.25,60.25,-2.0,50.0,5.0,419.0,0.3625,29.305,29.9825,4.474999999999996,18.5,9.575000000000003,0.0,1.0,0.0,0.5,0.0
